CompanyName,TypeOfLaptop,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
lenevo,NoteBook,13.784265504692081,Full HD,AMD Ryzen 7,4GB,4TB HDD,Intel Iris Xe Graphics,Windows 11,2.4667298411725653,61368.524473405036
Dell,NoteBook,11.123098730282084,4K,Intel Core i7,4GB,6TB HDD,Intel Iris Xe Graphics,Windows 10,2.6301057310612745,54904.80322184946
Microsoft,UltraBook,13.562639618181567,2K,Intel Core i9,16GB,6TB HDD,AMD Radeon RX 5600M,No OS,4.764930058087167,55668.50287137077
lenevo,Business Laptop,13.934436173155092,2K,Intel Core i7,4GB,256GB eMMC,NVIDIA GeForce GTX 1650,macOS,4.842019098472635,43748.13995418521
Microsoft,Gaming,13.63214521363868,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,4GB,128GB PCIe SSD,AMD Radeon RX 5600M,Linux,2.5738981992640984,63259.29348505078
Dell,UltraBook,12.456436987404652,Full HD,Intel Celeron Dual Core 3855U ,12GB,256GB eMMC,NVIDIA GeForce GTX 1650,Windows 11,3.6901734341282917,32257.10497801725
MSI,2 in 1 Convertible,11.601557248950208,HD 1920x1080 ,AMD Ryzen 7,8GB,2TB NVMe SSD,AMD Radeon RX 5600M,Linux,2.8891496617022003,39990.881717434015
hp,NoteBook,17.223757267293387,Full HD,Intel Core i9,4GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 10,2.990801824714377,69004.2416268852
Microsoft,WorkStation,11.705734324732505,HD 1920x1080 ,Intel Atom x5-Z8550,16GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,macOS,2.1480669527139655,61711.60631660757
Microsoft,UltraBook,11.722096143919929,2K,AMD Ryzen 7,4GB,6TB HDD,NVIDIA GeForce GTX 1650,No OS,3.642876508155583,34740.05241253913
Microsoft,WorkStation,11.036053263169137,HD 1920x1080 ,Intel Core i5,8GB,128GB SSD,Intel Iris Xe Graphics,Windows 10,2.8935524065097593,51641.21436940694
Microsoft,NoteBook,17.449642541945266,Full HD,Intel Xeon E3-1505M ,12GB,512GB SSD,NVIDIA GeForce GTX 1650,Windows 10,4.444501692791837,64529.38589154101
Acer,NoteBook,15.74986620355839,HD 1920x1080 ,Intel Xeon E3-1505M ,12GB,4TB HDD,Intel Iris Xe Graphics,Windows 11,3.1573640170126267,30266.679994288475
Chuwi,WorkStation,15.645040339915965,Full HD,AMD Ryzen 7,12GB,1TB Fusion Drive,AMD Radeon RX 5600M,Linux,4.248120896807928,55983.33547649569
Chuwi,WorkStation,17.05171602927014,HD 1920x1080 ,Intel Xeon E3-1505M ,4GB,256GB SSD,AMD Radeon RX 5600M,Windows 11,2.646534511474669,41788.10282111394
lenevo,UltraBook,14.385666269020664,IPS Panel Retina Display 2560x1600,Intel Celeron Dual Core 3855U ,8GB,512GB eMMC,NVIDIA GeForce GTX 1650,Windows 10,2.7772899361058547,45941.354387253254
Microsoft,UltraBook,11.113431660685626,HD 1920x1080 ,AMD A9-Series 9420,12GB,6TB HDD,Intel Iris Xe Graphics,macOS,2.6682928397844914,31700.57068865152
Asus,Gaming,12.443305807728414,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,16GB,256GB SSD,Intel Iris Xe Graphics,macOS,3.0625513064952585,61033.212264226604
Microsoft,2 in 1 Convertible,14.472287764101537,HD 1920x1080 ,Intel Core i7,4GB,512GB NVMe SSD,Intel Iris Xe Graphics,Windows 11,4.825338819064312,56730.91269971373
Asus,WorkStation,15.321455234801757,4K,AMD A9-Series 9420,16GB,2TB NVMe SSD,AMD Radeon RX 5600M,Windows 10,3.4880736643719246,41544.9790676001
Asus,Gaming,12.850977329204376,2K,Intel Celeron Dual Core 3855U ,12GB,256GB Flash Storage,Intel Iris Xe Graphics,macOS,3.4610820130127804,55285.50908858237
hp,2 in 1 Convertible,14.197865401787531,HD 1920x1080 ,Intel Core i9,8GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,No OS,3.3876250657765197,35300.3257296583
hp,2 in 1 Convertible,13.802052488831022,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,4GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Linux,3.853079880413942,54404.65757626585
hp,2 in 1 Convertible,13.099614236103275,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,8GB,1TB NVMe SSD,Intel Iris Xe Graphics,No OS,2.850716098022524,55490.38599427006
Asus,WorkStation,17.559205519414423,2K,Intel Core i7,12GB,1TB SSHD,Intel Iris Xe Graphics,Windows 10,3.7650947292128345,64649.644021989996
Asus,Business Laptop,15.264748887202067,HD 1920x1080 ,AMD Ryzen 5,12GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 10,2.7424845675782032,52381.19015252566
hp,2 in 1 Convertible,13.72372161313675,4K,AMD A9-Series 9420,16GB,1TB HDD,Intel Iris Xe Graphics,Windows 10,3.084768414328356,43879.66811726127
hp,WorkStation,13.847227467725443,2K,Intel Celeron Dual Core 3855U ,12GB,4TB HDD,Intel Iris Xe Graphics,Windows 11,3.4792387947012866,62457.287441274006
Dell,UltraBook,14.912777444628764,2K,Intel Pentium Quad Core N4200,16GB,2TB SATA SSD,AMD Radeon RX 5600M,Windows 10,4.4302354472583065,61970.73746070787
Dell,2 in 1 Convertible,15.185835549801375,Full HD,Intel Core i9,16GB,2TB SATA SSD,AMD Radeon RX 5600M,Windows 11,3.9942143808225903,57100.6462348791
hp,Business Laptop,13.539449052661777,4K,Intel Xeon E3-1505M ,12GB,256GB PCIe SSD,Intel Iris Xe Graphics,macOS,2.6950216643868425,65818.48675926562
lenevo,UltraBook,11.881618910289781,4K,Intel Core i7,8GB,512GB NVMe SSD,AMD Radeon RX 5600M,No OS,3.852468526917406,32531.223936295883
Asus,Gaming,16.540857138400376,2K,Intel Core i9,8GB,4TB HDD,NVIDIA GeForce GTX 1650,Windows 10,2.5820005964336508,31095.863156803825
Dell,WorkStation,16.49121299374921,4K,Intel Core i7,16GB,2TB HDD,Intel Iris Xe Graphics,Windows 10,4.083413741874893,36726.283038858324
Acer,NoteBook,11.613395637017957,Full HD,Intel Core i7,16GB,256GB PCIe SSD,Intel Iris Xe Graphics,Linux,4.4126975283689,57338.46825966997
Dell,UltraBook,14.17316959243766,HD 1920x1080 ,Intel Core i9,4GB,256GB Flash Storage,AMD Radeon RX 5600M,No OS,2.60318434827871,62427.47005950654
hp,2 in 1 Convertible,11.569500443249243,HD 1920x1080 ,Intel Pentium Quad Core N4200,4GB,256GB Flash Storage,AMD Radeon RX 5600M,macOS,2.0682675673394355,32800.62390950922
hp,2 in 1 Convertible,13.300180685827604,2K,Intel Core i9,8GB,512GB eMMC,Intel Iris Xe Graphics,No OS,4.608320089270152,50401.89556583903
Microsoft,2 in 1 Convertible,16.466118569716173,2K,Intel Core i7,8GB,512GB NVMe SSD,AMD Radeon RX 5600M,Linux,2.1659181258557276,49461.115683921686
MSI,Business Laptop,15.603415638660664,4K,AMD Ryzen 7,16GB,1TB HDD,NVIDIA GeForce GTX 1650,Windows 11,2.2027422195980426,42281.588624504075
hp,NoteBook,15.965556770660267,HD 1920x1080 ,Intel Core i7,8GB,512GB eMMC,NVIDIA GeForce GTX 1650,No OS,3.48674592519095,67273.59320405424
Dell,UltraBook,16.313398260090985,2K,Intel Core i9,12GB,512GB eMMC,AMD Radeon RX 5600M,Windows 11,2.8229730476451493,62127.800711464704
Chuwi,UltraBook,15.503230144974241,Full HD,AMD Ryzen 7,16GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,Linux,2.2738244333668094,50971.50494153543
Microsoft,Business Laptop,13.770441635256173,IPS Panel Retina Display 2560x1600,Intel Pentium Quad Core N4200,12GB,512GB SSD,NVIDIA GeForce GTX 1650,Linux,2.171123493584272,67957.02278002961
Apple,WorkStation,15.341951722820307,2K,Intel Core i7,4GB,256GB PCIe SSD,Intel Iris Xe Graphics,Windows 11,4.573426241116731,43551.77218047258
Acer,WorkStation,17.17854062170593,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,8GB,1TB Fusion Drive,NVIDIA GeForce GTX 1650,Linux,3.1024787639697724,59027.58189346847
Chuwi,UltraBook,17.980055929587905,HD 1920x1080 ,AMD Ryzen 5,12GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,macOS,4.341028220972018,43224.25480160944
Microsoft,UltraBook,11.814407864188496,2K,AMD A9-Series 9420,8GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,4.039386940601564,33070.89720036688
Apple,Business Laptop,15.502058519262452,2K,Intel Celeron Dual Core 3855U ,4GB,1TB NVMe SSD,Intel Iris Xe Graphics,macOS,3.747699490539614,62986.21594015989
Asus,WorkStation,12.547462014010955,2K,Intel Xeon E3-1505M ,16GB,128GB SSD,AMD Radeon RX 5600M,Windows 11,3.9156941534930247,44823.19686060923
Acer,2 in 1 Convertible,12.316004852585388,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,16GB,1TB SSHD,AMD Radeon RX 5600M,Windows 11,2.3968651409512396,66990.78785674987
Chuwi,NoteBook,11.729064232462433,HD 1920x1080 ,Intel Core i5,12GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,4.930798656050046,40994.76882807245
Acer,NoteBook,17.51217858598293,2K,AMD Ryzen 5,4GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Linux,3.3640116850571733,59544.76898359516
MSI,Gaming,16.097346589063868,2K,AMD Ryzen 5,16GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,Windows 10,4.741713707706997,68431.96889323276
MSI,NoteBook,16.915033045893175,Full HD,AMD Ryzen 5,8GB,512GB NVMe SSD,Intel Iris Xe Graphics,Windows 11,2.9899045762433656,60914.85060154459
hp,NoteBook,13.852396285867595,HD 1920x1080 ,Intel Atom x5-Z8550,12GB,1TB SSHD,Intel Iris Xe Graphics,No OS,4.128068644498829,72589.8407712473
Chuwi,Gaming,13.285761675063751,HD 1920x1080 ,Intel Core i9,12GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 10,3.137749799966558,44455.545443009214
Chuwi,Gaming,15.433925634888746,HD 1920x1080 ,Intel Core i9,8GB,512GB SSD,AMD Radeon RX 5600M,No OS,3.508977732790001,64847.48612111493
Apple,Business Laptop,17.773421973963195,Full HD,AMD Ryzen 7,8GB,2TB SATA SSD,AMD Radeon RX 5600M,macOS,2.563936714227621,68930.87448278263
Acer,Business Laptop,14.719127923937089,Full HD,AMD A9-Series 9420,16GB,256GB Flash Storage,Intel Iris Xe Graphics,Windows 10,2.1533194346158755,62001.698264998326
Microsoft,NoteBook,13.921912712358516,Full HD,Intel Core i9,8GB,1TB NVMe SSD,AMD Radeon RX 5600M,macOS,2.7364227187129235,41834.69298537003
Chuwi,2 in 1 Convertible,15.790176663954108,HD 1920x1080 ,AMD Ryzen 7,8GB,256GB SSD,AMD Radeon RX 5600M,macOS,4.219425317766144,58282.17235358039
Acer,NoteBook,13.345405606129876,4K,Intel Core i7,8GB,6TB HDD,AMD Radeon RX 5600M,macOS,2.822244086061584,60137.09480070582
hp,UltraBook,15.431919657048134,IPS Panel Retina Display 2560x1600,Intel Core i7,16GB,2TB SATA SSD,AMD Radeon RX 5600M,Linux,2.0034554679764205,69743.58438626192
MSI,UltraBook,16.15875550638201,4K,Intel Core i9,4GB,512GB eMMC,AMD Radeon RX 5600M,No OS,4.840246013121364,43915.87927914156
MSI,2 in 1 Convertible,11.241349528549392,IPS Panel Retina Display 2560x1600,AMD A9-Series 9420,8GB,2TB SATA SSD,AMD Radeon RX 5600M,Linux,2.6112483370629533,53435.99994540772
MSI,UltraBook,13.079040966424683,4K,AMD Ryzen 7,4GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,macOS,3.1182030860216825,56602.64413863583
hp,Business Laptop,13.446752483348263,IPS Panel Retina Display 2560x1600,Intel Core i9,8GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,No OS,4.463560228355056,37637.56941131569
Dell,Gaming,16.71908387990611,Full HD,Intel Celeron Dual Core 3855U ,12GB,4TB HDD,NVIDIA GeForce GTX 1650,Windows 11,4.130729893784771,41233.04694881654
MSI,NoteBook,13.465086792243817,HD 1920x1080 ,Intel Core i7,4GB,1TB HDD,Intel Iris Xe Graphics,macOS,3.9256039286013404,32387.261343380484
Apple,Gaming,13.643485770627422,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,12GB,1TB SSHD,AMD Radeon RX 5600M,macOS,3.7314608516137806,55184.87468697072
Acer,NoteBook,11.782417074377301,Full HD,Intel Core i9,4GB,2TB HDD,NVIDIA GeForce GTX 1650,No OS,3.1701380822096414,54806.21850366534
MSI,Gaming,17.175385851352125,IPS Panel Retina Display 2560x1600,Intel Celeron Dual Core 3855U ,16GB,512GB NVMe SSD,AMD Radeon RX 5600M,Linux,4.80543431891058,55430.846087085316
Dell,WorkStation,13.24239901031839,HD 1920x1080 ,Intel Core i9,12GB,512GB eMMC,AMD Radeon RX 5600M,No OS,4.763664484383447,52936.30612323907
Chuwi,UltraBook,17.730858431376827,4K,AMD Ryzen 7,12GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,4.915486327084923,37742.86628667732
MSI,2 in 1 Convertible,17.427092718484303,4K,Intel Core i9,12GB,256GB eMMC,NVIDIA GeForce GTX 1650,macOS,3.117044798741115,35598.88978631588
Acer,NoteBook,17.399408787969257,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,16GB,2TB SATA SSD,Intel Iris Xe Graphics,macOS,2.3095966860335055,66218.80581292047
Acer,UltraBook,11.888218690190266,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,8GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,Windows 11,4.206437357126334,32068.75741984554
Acer,NoteBook,11.226302343843235,4K,AMD A9-Series 9420,8GB,4TB HDD,Intel Iris Xe Graphics,Windows 11,4.712781260880244,64416.33571395422
MSI,Business Laptop,16.072037161680974,2K,Intel Core i9,8GB,1TB NVMe SSD,Intel Iris Xe Graphics,Windows 10,3.821583232443819,41857.49484684042
Asus,Gaming,17.81859751697764,HD 1920x1080 ,Intel Core i5,12GB,256GB SSD,Intel Iris Xe Graphics,Linux,2.8869052940211235,46704.19168001876
Dell,Business Laptop,14.951414772517118,Full HD,Intel Xeon E3-1505M ,16GB,2TB SATA SSD,Intel Iris Xe Graphics,Windows 10,3.1365024372211665,41025.995285944824
hp,WorkStation,16.88744724601252,2K,Intel Core i7,12GB,1TB HDD,Intel Iris Xe Graphics,macOS,4.516352177375528,67018.15765628716
Asus,UltraBook,14.907491447393168,Full HD,Intel Xeon E3-1505M ,4GB,1TB HDD,NVIDIA GeForce GTX 1650,macOS,2.54711218330034,59054.335339986515
Microsoft,2 in 1 Convertible,11.182218365450668,HD 1920x1080 ,Intel Xeon E3-1505M ,4GB,1TB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,2.0420407250050725,39155.220725078514
Apple,Gaming,14.86445109193033,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 5,8GB,256GB PCIe SSD,Intel Iris Xe Graphics,macOS,4.739182783248592,44222.10954627853
Asus,Gaming,15.219228565098541,4K,Intel Core i5,4GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,2.236509837301048,41877.319899509384
hp,Gaming,11.772150802638524,IPS Panel Retina Display 2560x1600,Intel Celeron Dual Core 3855U ,12GB,256GB PCIe SSD,Intel Iris Xe Graphics,Windows 10,3.3851887251449133,71473.19668988849
Microsoft,2 in 1 Convertible,15.30779264840503,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,12GB,512GB SSD,NVIDIA GeForce GTX 1650,Windows 10,4.0289942096439635,68148.44451362634
Asus,2 in 1 Convertible,14.467501649414025,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 5,16GB,256GB Flash Storage,Intel Iris Xe Graphics,macOS,3.063441030846835,56749.5901574172
Apple,WorkStation,14.67701162467171,Full HD,Intel Core i5,4GB,2TB SATA SSD,AMD Radeon RX 5600M,Windows 11,3.48934300932034,65693.78814273901
Asus,2 in 1 Convertible,14.263334054743328,4K,Intel Celeron Dual Core 3855U ,8GB,6TB HDD,Intel Iris Xe Graphics,Linux,2.3777840848107594,48786.311840193855
Asus,WorkStation,17.877129382622748,IPS Panel Retina Display 2560x1600,Intel Core i9,4GB,1TB SSHD,Intel Iris Xe Graphics,Linux,2.097439281238827,67721.07269457547
Apple,WorkStation,11.196993671696877,2K,AMD Ryzen 5,16GB,4TB HDD,NVIDIA GeForce GTX 1650,No OS,2.950649092796434,53749.999485575754
Asus,2 in 1 Convertible,15.241655551740918,HD 1920x1080 ,AMD A9-Series 9420,4GB,256GB PCIe SSD,Intel Iris Xe Graphics,No OS,2.570193577012941,54566.51662522373
hp,WorkStation,16.046266995228052,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,16GB,256GB SSD,AMD Radeon RX 5600M,Windows 11,4.35892389484849,43971.57565403325
Asus,2 in 1 Convertible,15.397574023819894,HD 1920x1080 ,Intel Core i9,12GB,256GB Flash Storage,AMD Radeon RX 5600M,macOS,3.6004901940597636,32398.2010557135
Apple,2 in 1 Convertible,14.579719697809827,4K,Intel Celeron Dual Core 3855U ,12GB,256GB PCIe SSD,Intel Iris Xe Graphics,Windows 11,3.23168539745044,30599.39307881847
hp,Business Laptop,12.588965658718926,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,8GB,4TB HDD,AMD Radeon RX 5600M,macOS,4.561940457204185,48161.75041675807
hp,Business Laptop,16.493470852356907,Full HD,Intel Atom x5-Z8550,8GB,2TB NVMe SSD,AMD Radeon RX 5600M,No OS,2.974229656204279,37247.32980595759
lenevo,NoteBook,16.204193966146015,2K,AMD Ryzen 7,16GB,1TB HDD,Intel Iris Xe Graphics,No OS,2.830741255804363,43352.70938257635
Asus,NoteBook,15.856527283260792,4K,Intel Xeon E3-1505M ,4GB,1TB NVMe SSD,Intel Iris Xe Graphics,Windows 11,2.6734414245714455,51228.71280008542
Asus,NoteBook,16.814399305484088,HD 1920x1080 ,Intel Xeon E3-1505M ,12GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 10,2.9135089582582836,57309.85039105174
Microsoft,Business Laptop,11.558514582643026,HD 1920x1080 ,Intel Core i5,8GB,256GB Flash Storage,Intel Iris Xe Graphics,Linux,2.672531485994563,39038.4005386552
lenevo,2 in 1 Convertible,15.653336836040186,2K,Intel Core i9,12GB,1TB SSHD,Intel Iris Xe Graphics,macOS,3.211900715329499,31236.004503512377
Microsoft,WorkStation,16.96235565894698,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,12GB,128GB SSD,AMD Radeon RX 5600M,Windows 11,4.276811207757106,49708.64819334044
Acer,WorkStation,16.04594210429193,2K,Intel Celeron Dual Core 3855U ,12GB,2TB HDD,NVIDIA GeForce GTX 1650,Linux,3.3286045164062017,40873.00763034858
Acer,UltraBook,14.412875113405562,2K,Intel Celeron Dual Core 3855U ,8GB,512GB NVMe SSD,Intel Iris Xe Graphics,Linux,4.0450847930856515,53273.11667006553
Dell,UltraBook,14.222059435625663,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,4GB,256GB Flash Storage,Intel Iris Xe Graphics,No OS,3.090637937166991,59635.5813141336
hp,2 in 1 Convertible,12.742545777436684,HD 1920x1080 ,Intel Atom x5-Z8550,16GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,3.566222478721397,69633.02693856407
MSI,NoteBook,11.032799574422953,2K,Intel Pentium Quad Core N4200,4GB,1TB Fusion Drive,Intel Iris Xe Graphics,No OS,3.6215876613979447,66134.71458093789
Acer,Gaming,12.003455033657234,IPS Panel Retina Display 2560x1600,Intel Atom x5-Z8550,16GB,512GB eMMC,NVIDIA GeForce GTX 1650,No OS,2.2999700654507897,52562.167014805374
Microsoft,UltraBook,16.531414461299924,Full HD,Intel Core i9,8GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,3.1321997311203615,66412.89752612791
Asus,NoteBook,15.805009175770262,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,4GB,256GB Flash Storage,Intel Iris Xe Graphics,No OS,4.3886682262613785,50846.927046581186
Chuwi,UltraBook,16.95115654061953,2K,AMD A9-Series 9420,16GB,4TB HDD,Intel Iris Xe Graphics,No OS,3.7968067107596983,34515.99142990509
Apple,UltraBook,17.497559399878433,IPS Panel Retina Display 2560x1600,Intel Core i5,8GB,512GB NVMe SSD,AMD Radeon RX 5600M,Windows 10,4.639464556334721,55398.95344709272
lenevo,Business Laptop,12.408660207873504,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,16GB,128GB SSD,AMD Radeon RX 5600M,Windows 11,4.9734495294921945,34826.5329624422
Apple,Business Laptop,11.697045877913688,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,16GB,512GB NVMe SSD,Intel Iris Xe Graphics,No OS,2.5542406011576455,49326.06712074862
Dell,UltraBook,14.512380139598143,HD 1920x1080 ,Intel Atom x5-Z8550,8GB,6TB HDD,AMD Radeon RX 5600M,No OS,4.474891978415953,74791.3515827639
MSI,Business Laptop,13.079894046600192,HD 1920x1080 ,Intel Core i9,12GB,256GB eMMC,Intel Iris Xe Graphics,macOS,2.2653284170248797,46244.295990152976
Asus,WorkStation,11.344845520852097,4K,Intel Core i7,8GB,256GB eMMC,AMD Radeon RX 5600M,Windows 10,4.13467772034503,68024.48043872888
hp,Business Laptop,12.604028844885642,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,4GB,128GB SSD,NVIDIA GeForce GTX 1650,Linux,4.928179975768709,52282.600194242295
Microsoft,UltraBook,15.801790078674586,4K,Intel Core i9,12GB,512GB SSD,NVIDIA GeForce GTX 1650,No OS,2.0296106325315897,50048.562093910645
Acer,Business Laptop,12.241360336510262,4K,AMD A9-Series 9420,12GB,2TB SATA SSD,Intel Iris Xe Graphics,Windows 10,3.5634647051533004,37555.6679116202
Acer,Business Laptop,17.470895324670987,Full HD,AMD Ryzen 7,12GB,1TB HDD,NVIDIA GeForce GTX 1650,No OS,3.899902667049394,66318.8929540608
MSI,Business Laptop,15.294711327378337,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,16GB,1TB HDD,Intel Iris Xe Graphics,Windows 10,3.487962961464515,55282.36179419197
Chuwi,Business Laptop,15.74808185881973,4K,AMD A9-Series 9420,16GB,2TB HDD,NVIDIA GeForce GTX 1650,Windows 11,2.2272841540199972,66571.98541497011
hp,WorkStation,16.105162695771178,4K,Intel Atom x5-Z8550,12GB,1TB HDD,AMD Radeon RX 5600M,Windows 10,4.777349689833338,60591.95773242691
hp,WorkStation,11.7105069783493,4K,AMD Ryzen 7,8GB,256GB eMMC,Intel Iris Xe Graphics,Windows 11,3.800854295207994,60506.0283848904
lenevo,UltraBook,16.727654266116964,Full HD,Intel Xeon E3-1505M ,12GB,4TB HDD,AMD Radeon RX 5600M,No OS,2.262014486139189,68751.92937850457
Apple,2 in 1 Convertible,13.663539530565238,2K,Intel Pentium Quad Core N4200,16GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,macOS,4.580804908445769,96141.29120219249
MSI,Gaming,17.31048057684265,HD 1920x1080 ,Intel Core i7,4GB,128GB PCIe SSD,Intel Iris Xe Graphics,macOS,3.921433724546689,61716.80697977751
Dell,UltraBook,13.227335640648967,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,12GB,512GB SSD,AMD Radeon RX 5600M,macOS,2.510190376411588,57765.174532858335
MSI,UltraBook,13.333171032669114,4K,AMD A9-Series 9420,16GB,2TB HDD,NVIDIA GeForce GTX 1650,Windows 10,3.7200686531913925,63003.96904691577
Acer,2 in 1 Convertible,13.2613143915922,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,8GB,128GB SSD,AMD Radeon RX 5600M,Windows 11,3.1939749802652866,33576.178231117054
Microsoft,Business Laptop,13.249489611607075,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 5,16GB,1TB Fusion Drive,NVIDIA GeForce GTX 1650,Windows 10,4.461574735535036,68358.5519462202
Apple,Gaming,15.439004790958695,IPS Panel Retina Display 2560x1600,Intel Core i5,12GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 10,3.121425826990266,50304.36060065577
Dell,NoteBook,11.371356278656416,HD 1920x1080 ,Intel Atom x5-Z8550,8GB,1TB HDD,NVIDIA GeForce GTX 1650,macOS,3.9729898356651363,99969.5202163762
Microsoft,UltraBook,16.712144733218857,4K,Intel Core i9,12GB,1TB SSHD,AMD Radeon RX 5600M,Windows 10,3.267578322247417,66866.30528531193
lenevo,Gaming,17.06886654549042,Full HD,Intel Core i9,8GB,1TB HDD,AMD Radeon RX 5600M,No OS,3.3389578598815803,38851.57613776797
Acer,Gaming,14.274466026681715,2K,AMD Ryzen 7,16GB,256GB Flash Storage,Intel Iris Xe Graphics,Linux,4.141449525564713,55271.57887976055
hp,WorkStation,13.789961684656488,HD 1920x1080 ,Intel Core i9,4GB,128GB PCIe SSD,Intel Iris Xe Graphics,Windows 11,3.232177236200839,67740.89076303784
Acer,Gaming,12.412910222341004,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,4GB,256GB PCIe SSD,AMD Radeon RX 5600M,Windows 10,3.902716583598116,38205.06366465339
lenevo,2 in 1 Convertible,12.91500081508015,4K,Intel Celeron Dual Core 3855U ,4GB,256GB PCIe SSD,AMD Radeon RX 5600M,No OS,3.899360711063154,55470.42089265154
Chuwi,WorkStation,14.726099634532968,Full HD,Intel Xeon E3-1505M ,4GB,1TB SSHD,Intel Iris Xe Graphics,macOS,3.2440753224994334,61099.64068445875
Apple,Gaming,12.53710312576715,4K,Intel Atom x5-Z8550,4GB,256GB Flash Storage,Intel Iris Xe Graphics,Windows 11,4.689679723889848,31214.94591694429
hp,WorkStation,13.17778685040846,2K,Intel Pentium Quad Core N4200,16GB,128GB PCIe SSD,Intel Iris Xe Graphics,Linux,2.4974605044093234,57161.69739588587
Asus,NoteBook,11.88095794285992,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,4GB,512GB NVMe SSD,AMD Radeon RX 5600M,Linux,3.647835181275753,49900.45379751218
hp,UltraBook,15.787246213612077,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,8GB,1TB SSHD,NVIDIA GeForce GTX 1650,Linux,2.2160835102715684,45701.67628174893
Asus,Gaming,17.29504626125724,HD 1920x1080 ,Intel Pentium Quad Core N4200,16GB,1TB Fusion Drive,NVIDIA GeForce GTX 1650,Windows 11,4.850562876193497,47501.106739070994
Microsoft,NoteBook,12.733536310166352,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,16GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 11,2.028922122225536,69823.7871920208
MSI,Business Laptop,15.8314207130399,2K,Intel Celeron Dual Core 3855U ,8GB,256GB SSD,AMD Radeon RX 5600M,Windows 11,3.7637953086547213,48105.82116876273
MSI,NoteBook,13.796656010890468,HD 1920x1080 ,AMD Ryzen 5,8GB,256GB eMMC,AMD Radeon RX 5600M,macOS,4.809930009291417,57798.424968520805
Apple,2 in 1 Convertible,17.620526681239173,2K,Intel Core i5,4GB,512GB NVMe SSD,Intel Iris Xe Graphics,Windows 10,3.0353616086243935,34010.5991550647
